3	83.46580	-5.27163	-1.44761	-1.04803	0.54313	0.09328	0.16444	0.03611	0.25550	0.02469	0.10930	0.06304	0.00722
4	84.47108	-4.88388	-1.21021	0.66362	0.51656	0.58735	0.15013	0.05947	0.16454	0.13406	0.11779	0.10883	0.05744
5	83.94961	-5.34540	-1.03783	0.73669	0.19987	0.08411	0.09749	0.11238	0.38289	0.25098	0.02470	0.06177	0.13871
1	84.99341	-4.49651	0.78863	0.19770	0.09162	0.20118	0.05103	0.10329	0.11499	0.20445	0.10389	0.06468	0.08552
2	84.50528	-4.93251	0.74289	0.29608	0.51276	0.41800	0.28020	0.10496	0.00412	0.11334	0.02537	0.03650	0.12211
3	84.26983	-4.75233	-1.03454	0.35890	0.46052	0.19297	0.07588	0.09944	0.36342	0.22467	0.24030	0.21818	0.05464
4	84.07927	-4.51943	0.66166	0.05926	0.09634	0.45289	0.28003	0.24742	0.05497	0.11197	0.37744	0.17893	0.00317
5	84.39756	-4.85621	0.98272	0.39695	0.17155	0.13294	0.26083	0.21206	0.10301	0.03763	0.07140	0.10006	0.06485
1	84.46323	-4.77854	0.75089	0.27487	0.19567	0.23415	0.59897	0.22711	0.16090	0.02309	0.13740	0.12074	0.02116
2	84.33958	-4.84411	-1.04592	0.58580	0.16802	0.00863	0.19751	0.23710	0.01416	0.08808	0.10210	0.07736	0.15279
3	84.21621	-4.41265	-1.06323	0.55446	0.10286	0.29109	0.22588	0.07803	0.13122	0.23773	0.25778	0.21559	0.09498
4	83.88321	-5.12284	-1.17567	0.87105	0.68105	0.60337	0.32054	0.13777	0.29392	0.10293	0.28733	0.00370	0.18690
5	84.72693	-4.45408	0.79577	0.42978	0.09895	0.07975	0.17027	0.14743	0.17484	0.14254	0.06583	0.06306	0.09570
1	84.78566	-4.88009	-1.25826	0.44162	0.25759	0.31123	0.09258	0.28830	0.34043	0.43987	0.30424	0.00860	0.07000
2	84.08299	-4.98943	0.87329	0.57548	0.76652	0.26068	0.40550	0.30620	0.27522	0.37831	0.03421	0.23283	0.29203
3	84.43035	-4.98668	-1.20373	0.54552	0.36356	0.27902	0.46307	0.13555	0.04119	0.17348	0.19308	0.01219	0.04143
4	83.79459	-4.55897	0.70250	0.46955	0.16295	0.15376	0.42146	0.07978	0.01459	0.17165	0.27617	0.26477	0.16625
5	83.94670	-4.90218	-1.10121	0.43949	0.21985	0.08714	0.13678	0.08078	0.31744	0.10956	0.43154	0.14149	0.31361
1	85.41002	-3.75885	0.10923	0.39072	0.46472	0.49792	0.65190	0.20418	0.17629	0.20174	0.23996	0.20911	0.18595
2	84.39426	-5.01911	-1.08172	0.42744	0.26142	0.00004	0.12168	0.11419	0.14530	0.14926	0.23556	0.01951	0.27403
3	84.03165	-5.22982	0.56072	0.26155	0.33543	0.02902	0.11063	0.30684	0.04365	0.08063	0.26789	0.25154	0.10569
4	84.44357	-4.74891	0.77260	0.29458	0.62544	0.17273	0.06642	0.07330	0.14938	0.12632	0.53534	0.10414	0.13803
5	84.23367	-5.05712	0.84850	0.49083	0.54721	0.29213	0.16926	0.23637	0.04511	0.11803	0.10412	0.01377	0.43261
1	84.45104	-4.55513	0.82291	0.60093	0.01546	0.08623	0.31662	0.20281	0.15791	0.03543	0.13589	0.10779	0.17592
2	83.91206	-4.82545	-1.22028	0.52619	0.19951	0.44786	0.08983	0.06198	0.06533	0.04432	0.36944	0.02135	0.21498
